Datetime,Tweet
2019-06-19 12:27:38+00:00,"In addition to all the other things you're being told, your remaining battery power is also a factor. If your battery is low, you're more likely to accept a higher price before your phone goes flat. You agreed to it when you accepted Uber's Ts&Cs."
2019-06-19 07:56:45+00:00,"Been charged £160 by Uber for ‘car damage’ for no reason what so ever, awful treatment of customers, taking money out of peoples accounts without investigating cases thoroughly, not something you expect from a major company @Uber_Support"
2019-06-19 07:09:40+00:00,The @uber experience in #Paris has been fabulous @Uber_Support #ParisAirShow
2019-06-19 04:59:44+00:00,Lol nah. When I reported it y’all said you couldn’t tell me what happened with the driver for “privacy reasons” and marked my case as “resolved.” I didn’t even get a refund.
2019-06-19 04:22:50+00:00,Actually @UberEats_IND &amp; @Uber_India don't respond to my tweets too. Tey tagging in @uber to see if they can intervene and force the bum lazy Indian arm to react.
2019-06-19 01:59:50+00:00,Hi @Uber_Support @uber_dc why do me and my friend get different prices for the exact same ride? We did it at the same time and location. Since the pics have home addresses I can share them privately. There may also be interest from the media to know this is occurring. #fairness
2019-06-18 23:52:00+00:00,"Thanks @Uber_Support, Uber got us the phone number of the driver who's been very helpful. Now we need to work on getting the phone back to my building during this short trip. DMing you now. Thank you!"
2019-06-18 22:15:24+00:00,Hi @Uber_Support I left my cell phone in the car that dropped me off at the airport. I cant access my security code sent to the car. Can you assist?
2019-06-18 20:21:04+00:00,"If @Uber used #Digi-ID it would be a lot easier. It’s a more secure, open source login method. You should ask @ANTUMID @changeangel_io @mctrivia or @noahseidman. Seems like any business should be interested in a free way to offer a more secure and efficient UI."
2019-06-18 18:58:34+00:00,".@Uber_Support @uber you need to do something about this immediately. That driver should be fired, arrested, and charged with kidnapping. KEEP WOMEN SAFE ON YOUR PLATFORM, YOU PIECES OF GARBAGE."
2019-06-18 18:39:38+00:00,how many rt’s for free chicken nuggets for the rest of the year?
2019-06-18 16:25:31+00:00,I super did and yall know it
2019-06-18 12:33:49+00:00,Hey @Uber @Uber_Support pretty sketchy my driver tried to pick me up in a different car(color and license plate) than reported on the app. 
2019-06-18 10:01:06+00:00,"You have a pretty bad reputation for your customer service and I can see why. If you've interpreted her experience as ""frustrating"" you either don't understand how terrifying this is or you simply don't care. She was effectively kidnapped by one of your drivers! Do a better job."
2019-06-18 03:51:57+00:00,How unsafe uber is no number to call for help when driver threat you to pay in cash after starting the trip and threats you to stop in between and creates scene near your home. Thanks uber for such unsafe drivers. Paid in cash and again paid uber. @Uber @Uber_Support 
2019-06-18 02:47:15+00:00,they're taunting me
2019-06-18 02:45:25+00:00,"We take this very seriously. Please send us a DM with your phone number attached to your Uber account, so we can further assist you."
2019-06-18 02:40:58+00:00,"Let’s look into that, @stephensface_! Please send us a DM with your phone number and the date of the trip so that we can further assist."
2019-06-18 01:19:27+00:00,"At best you can expect a ""we are looking into it"" response. Yeah right."
2019-06-17 21:57:58+00:00,"I used @Uber in paris maybe five times over the past couple days and &gt;50% of the accepted drivers cancelled, and two charged me without picking me up. /cc @Uber_Support Here's one driver just waiting a couple blocks away so that they can cancel and charge my the minimum. "
2019-06-17 19:51:24+00:00,"Ps, I was a mini-cab driver late 80s to late 90s, we were changing £50 to Stanstead then ! Do you really think that it should of only gone up £11 pounds in 20+ years ?"
2019-06-17 17:34:05+00:00,"@Uber just leave mate, your like that bloke at the party! no one really likes you, they just use you for what little you have. Just go home and watch a episode of friends or something"
2019-06-17 17:25:53+00:00,£94 is reasonable for a journey of that distance. £61 is the unrealistic predatory price to reel in the gullible!!!!
2019-06-17 17:06:55+00:00,@UberEats_IND is shutting down. Finding a buyer
2019-06-17 17:02:23+00:00,"Hey @Uber_Support, can I get a refund for the $23 lunch order that my delivery person straight up absconded with? The response time on your Uber eats app is Pretty Bad."
2019-06-17 13:16:01+00:00,"This is the biggest problem with @UberEats_IND. If rider cheats, fine comes on the customer which is totally pathetic. Uber is hiring riders without verification and without asking customer as to whether they have paid the amount, it is added in Uber account."
2019-06-17 10:37:54+00:00,Still no one from @UberINSupport @Uber_Support @Uber bother to respond.
2019-06-17 05:16:19+00:00,"Traveling with @Uber . Driver's name Jayesh (MH 01 BT 6669) Really rash driving, using headphones for listening music &amp; answering calls while driving. If I die @Uber_Support please tell my folks I love them. If I survive @MumbaiPolice please cancel his license."
2019-06-17 05:00:21+00:00,"and I know how ridiculous that sounds, it's definitely very dramatic, but I just wanted the food I had ordered because it would cheer me up, and now instead I'm having to sit here reporting most of meal to @Uber_Support"
2019-06-17 00:42:28+00:00,"Hey everyone please help us by retweeting so everyone using rideshares know to use @lyft until @Uber_Support @uber can get our address correct. It is no longer 444 South Blount but instead 615 West Morgan St. Raleigh, NC 27603. Thanks!"
2019-06-16 23:10:18+00:00,"I’m no fan of Uber, but why wouldn’t you pay him to cover his time? After all, you lost them. Why should he lose out because of your mistake?"
2019-06-16 17:41:47+00:00,"Yep! Thanks all, today I learned that @Uber is a shitty company who I wont be using again. All of your comments are right. Lesson learnt. "
2019-06-16 12:46:55+00:00,"What scam this @Uber @Uber_Support is doing ?? When u book a cab, it shows ra 150 and at the end of the journey driver says it’s rs 550 now. Will anyone be responsible?"
2019-06-16 08:38:13+00:00,Why when I asked my driver his name did he get defensive and secretive and refuse to give me his name and insist I already gave him my name to make sure I was getting in the right car @Uber_Support ? 
2019-06-15 20:52:33+00:00,#NOSNITCHING Let that man keep his job .... It’s dangerous out there. It’s easy to say something when your typing from the safety of the office or bed!!!
2019-06-15 20:29:00+00:00,"We absolutely want to take a closer look, @SPOTNEWSonIG. Please send us a DM with your email address so we can follow up."
2019-06-15 16:17:26+00:00,"""Completing a trip nearby"" that blows out by up to 20mins is now a common occurrence. I now hop in the nearest cab rather than hoping the Uber comes by the displayed time."
2019-06-15 13:20:05+00:00,Uber driver saw us from across the road (w Guide dog) & cancelled trip. @Uber_Support 
2019-06-15 12:13:08+00:00,HATS OFF TO THAT. NOW YOU THE SUPPORT IS A GHOST. NO REPLIES/NO COUPONS. DRIVERS AND RIDERS ARE FED UP WITH YOUR CHEAP TRICKS. NOW BE PROFESSIONAL REPLY WITH AN ANSWER. @Uber_Support @uber @BandBajaateRaho @UfterYou @consumersathi @newproblem @Satttak @babagolmaal @MouthShut
2019-06-15 11:28:44+00:00,Uber Eats is barred from me. The amount of times it doesn't arrive and you've wasted 2 hrs of time to be offered free 'delivery fee' on the next one is a joke
2019-06-15 10:04:01+00:00,Use Uber on average 15 times a week. Not many complaints.
2019-06-15 09:03:13+00:00,"go home @Uber bot, you’re drunk. Couldn’t agree more Nic. Uber is just sloppy here in Australia"
2019-06-15 05:52:30+00:00,"""kindly check"" & "
2019-06-15 05:34:33+00:00,@uber_support @Uber you guys would make BANK if you provided an UBER chopper route from DTLA to LAX. Just sayin!
2019-06-15 05:22:13+00:00,BRO NOW UR DEADASS GHOSTING MY DM WTF
2019-06-15 03:30:29+00:00,"Hey @Uber_Support and @dkhos why would me or any other driver support you in this legal fight when you decided to pay us less to work more without warning this week? No really, I want to know! This is beyond insane. Fellow drivers don't sign unless you read up and inform yourself"
2019-06-15 01:56:44+00:00,What email liars
2019-06-14 22:53:06+00:00,"Dear @Uber_Support, anyone care to explain to me why I updated my destination mid-trip to a spot less than two miles from my original destination and I was hit with 2.2x surge pricing on A TRIP THAT WAS ALREADY IN PROGRESS?! Sweet, cool, really appreciate that $103 charge."
2019-06-14 21:30:24+00:00,Dear @UberEats team: would it be too complicated to add an App feature where consumers could specify whether they need plastic throw-away cutlery or not? Many of us don’t need extra plastic in our lives. @Uber_Support #EveryoneWins #plasticfreeoceans #plasticfree #savetheplanet
2019-06-14 14:36:19+00:00,Ohhhh my god it might be time to contact @Uber_Support lol...
2019-06-14 14:00:22+00:00,"My mates doing kidney operations for £8.38 , if you ever need a new one and blind Dave is doing new roofs for£7.50 ,"
2019-06-14 05:27:16+00:00,"I am officially declaring that @Uber_Support @Uber has the WORST customer service that I have ever received with. They quote policies to cover up their bugs in their code. Seriously? God Bless you guys, you guys will go bankrupt soon"
2019-06-14 03:55:54+00:00,Hey @Uber_India can you stop frauding around people who pre-book their cabs? Yet again the quote I got and the final price I was charged are miles apart. And it’s been happening DAILY! @Uber_Support
2019-06-14 03:48:25+00:00,I did so and also submitted a complaint through the app.
2019-06-14 03:41:43+00:00,"I will never order from @UberEats again, Placed an order, gave me 30-40 min estimate.. 15 mins in to order.. changes estimate to over an hour from the 15 already passed.. Contacted @Uber_Support - They still charge me if I cancel the order. Terrible experience."
2019-06-13 20:07:03+00:00,In the city today and took an Uber to go home. The car I was in got clipped by a truck. Instead of talking to me about what’s happening he told me to hang on and proceeded to chase down the truck @Uber_Support
2019-06-13 16:45:28+00:00,"This is @Uber_India I lost my keys during my @Uber ride, to insure I tried to contact @Uber_Support @UberINSupport but no response yet This time it’s just a key, what if something more mishap happens. Will you be responsible @Uber_India ? "
2019-06-13 15:35:59+00:00,"Anytime someone puts themselves in a fake taxi driven by a poorly paid, untrained and unvetter amateur driver, they are PUTTING THEMSELVES IN A PRECARIOUS PLACE. When something shady happens it should not be surprising."
2019-06-13 15:25:16+00:00,"Hey @Uber_India , please be proactive in ensuring things left behind in cabs are safe, and the drivers can be contacted. Help @rsutaria reach his last driver!! @Uber @Uber_Support @Uber_India"
2019-06-13 15:04:48+00:00,@Uber @Uber_Support @Uber_India this is absolutely disappointing. @rsutaria had to spend additional money to get the medicines only because the customer support is an absolute failure. Is it so difficult to track down a cab?!
2019-06-13 04:53:24+00:00,@Olacabs @Uber_Support @Uber @noidatraffic this car was driving on wrong side and near Supertech Ecociti sector 137 exit gate and Could have banged into my car. Saved by couple of feet. Please take action @@abhaypandey01 @rockme26 @Abhi63519439
2019-06-13 04:38:57+00:00,Hey @uber @Uber_Support your surge pricing is the biggest scam and rip off. Shows one price while booking and ends up with a hole in the pocket when the trip ends. #surgeSucks
2019-06-13 03:23:08+00:00,"Time to add the button “My driver pissing me off, wasting my time, & not coming my way” on the #Uber app. @Uber_Support pic.twitter.com/XWbbjVY0vd"
2019-06-13 00:05:51+00:00,hey @Uber_Support have you considered adding a feature that allows drivers to choose whether or not their vehicle is animal friendly? i have pets that i travel with and im extremely uncomfortable every time a driver makes me put them in the trunk
2019-06-12 23:28:57+00:00,i was late to my pokemon battle because my uber took a different route.. 2/10 @Uber_Support 
2019-06-12 22:56:02+00:00,Day 3... Let’s go @Uber_Support... nothing from you yet? When are you going to enable the #Tesla #Model3 for #UberSelect in #Denver/#ColoradoSprings?
2019-06-12 22:24:02+00:00,"So glad i stopped using @Uber This isn’t ok by any stretch of the imagination. By uber or police. &amp; ppl wonder why women don’t report, why ppl don’t trust the police. This man is very sick and needs to be fired immediately. What are we supposed to do? What r u doing @Uber_Support "
2019-06-12 19:49:14+00:00,.@Uber @Uber_Support needs to enforce a more strict policy against asking uncomfortable and suggestive questions ESPECIALLY towards women. We don’t need a creepy driver making us fear if we will get to our destination safely.
2019-06-12 15:34:37+00:00,"That’s true unfortunately no one can be trusted, but I still think the vast majority of these cases have been with men assaulting women and it would at the very least give a lot of people a greater peace of mind since we’re always on alert :("
2019-06-12 14:13:39+00:00,I'm going to start a thread where I put the details of all uber drivers who cancel on me after asking for my drop location until @Uber_India notices and gives a shit. @Uber_BLR @Uber_Support pic.twitter.com/jU4mQFNWp6
2019-06-12 13:20:37+00:00,"Agree! I’m a bit sad I need to have the Lyft app to use the e-bikes. I’ve gone this long with no TNC app. For Jump I can still use the Jump app. I will never use a car from either company, so yes, I should be able to set Lyft to bikes always. @AskLyft @Uber_Support"
2019-06-12 09:34:40+00:00,"Hey @Uber_Support , I got an uber from my apartment in Endwell, NY tonight at 10:04 to State Street in Binghamton and arrived around 10:20, checked my card later to see I was charged for a trip from Main Street to Windsor, NY for over an hour trip, I want my fare changed."
2019-06-12 02:47:09+00:00,"@UberINSupport @Uber_India have u got any update on the hacked account, which I am chasing for a resolution. Let me know if u guys are incompetent to resolve the issue. @Uber_Support @Uber @BandBajaateRaho @newproblem"
2019-06-11 21:31:14+00:00,"@uber @Uber_Support @lyft @AskLyft SHOULD MAKE THAT ILLEGAL, those drivers could be kidnappers or force people to do things to unlock the doors"
2019-06-11 20:58:40+00:00,"It's inconvenient for transportation, but a blessing in disguise for subpoenas. #SilverLinings"
2019-06-11 20:50:34+00:00,Text your specific address to the driver. Also ... use @lyft
2019-06-11 20:44:05+00:00,"Asking for a friend & neighbors. What do you do if you live in an apartment building that doesn't show up on the @Uber_Support guidance system? We all put in the address. But the pin is placed a block away. Drivers zip by the building, tell us we don't live where we think we do."
2019-06-11 20:05:02+00:00,Dear @Uber_Support . This is a heartfelt thread. I'm a journalist. I have pretty crazy work timings. Which means I avail of your services quite late in the night. (1/n)
2019-06-11 16:52:22+00:00,"In addition to hitting a cyclist, this driver has also been submitted to our database for illegally blocking bike lanes. https://www.thechainlink.org/forum/topics/dooring-on-broadway-and-belmont @Uber @UberEats @Uber_Support @ChicagoBACP @CHI311 #bikeCHI"
2019-06-11 14:53:57+00:00,I got in a @uber last week where the only people who can unlock the back passengers doors are the people in the front seat. he drove for both companies @lyft @Uber_Support @AskLyft (y’all should make that illegal)
2019-06-11 14:07:47+00:00,@Uber_Support I assume this driver is being reprimanded or terminated for her discriminating behavior
2019-06-11 13:59:28+00:00,is it mandatory for cab companies to do a #KYC by law? Or is it another means of data theft and excuse for telemarketing &amp; harassment? Like credit card &amp; loan frauds. Can u pls provide documents to public that make this necessary? @ola_supports @ola @Uber_Support @Uber_Support
2019-06-11 09:43:05+00:00,"@UberUK @Uber_Support . Hypocrites, you are the ones creating pollution by putting thousands of empty cars on the streets creating congestion not to mention the crashes and assaults. @TheLTDA @SaveTaxi @TfL @rt @MayorofLondon"
2019-06-11 05:09:03+00:00,@Uber @Uber_Support better fire this driver!
2019-06-11 03:38:40+00:00,"Good morning Uber! I do not get a cab without having to search for a minimum of 30 minutes for a distance of just 4 kms! Ridiculous isn’t it? I am “supposed” to be one of your regular customers, but this service is extremely disappointing! @Uber @Uber_Support @UberINSupport"
2019-06-11 00:37:39+00:00,Fire that driver.
2019-06-11 00:24:32+00:00,Update! My SECOND order from @UberEats has disappeared! @Uber_Support 
2019-06-10 23:03:04+00:00,I’d like to know what Uber support is going to actually do about it before I give kudos- talk is cheap
2019-06-10 22:36:58+00:00,Talk about an opportunity lost in your eyes @Uber 
2019-06-10 22:23:16+00:00,Will do. Thanks for reaching out
2019-06-10 22:04:32+00:00,Thank you Uber Support for being proactive here!
2019-06-10 21:11:38+00:00,Dont Use Uber. Worst Customer service . Waiting last 2 days for reply... Wt. @Uber_Support @ubereatsksa @UberEats_IND @Uber_Canada @Uber @Uber_MEX @SrBachchan @YUVSTRONG12
2019-06-10 18:51:11+00:00,"INSIDER/ @Uber @UberEats @UberSupport + #FossilFuelFREEFoodDeliveries MQ/ '#GreenMode~Ride Option~Lets Portland Riders Request #ZEV, #EREV &amp; #PHEV #ElectricVehicle For Their Journey~ @Lyft~Partnering W/@PGE4Me~ Provide #FreeEVFuel~Eligible Drivers~July 1~' https://blog.lyft.com/posts/lyft-is-now-offering-free-ev-charging-in-portland"
2019-06-10 17:45:40+00:00,Heads up @Uber_Support... please fix this.
2019-06-10 17:33:23+00:00,"RT @Uber_Support ... come on, let’s make this happen. "
2019-06-10 10:15:20+00:00,Thank you uber please handle this matter this person doesn't need to be working for you when it's 2019 there's no need to discriminate we all are human that deserve respect
2019-06-10 06:48:34+00:00,"DM sent. However, I only want to hear back with “we’re restoring your account and removing this driver partner from our platform.” Look at what a fan sent in to me (below). This driver has ongoing issues."
2019-06-10 06:27:11+00:00,"I’m already talking to support staff but y’all would rather listen to your racist transphobic driver, so I’m waiting for you to finish your “investigation” and realise that I’m right. I’ll also be expecting like a $100 credit for being inconvenienced. "
2019-06-10 05:23:35+00:00,"Uber overall has been so weird lately. It never ever gives me prices without any surge anymore. While my friend is also booking the same cab same destination sitting next to me at the same time, she gets a normal fare. I assume this has got something to do with uber pass."
2019-06-10 03:53:28+00:00,"This is so weird @Uber_Support - I accidentally booked Premier one day. Ever since then, I do not find Uber Go in my area at all. Yes, you can do whatever you want with your platform but don’t use it to fleece people like this. We’re not idiots."
2019-06-10 03:25:00+00:00,"Called @JUMPbyUber @Uber_Support right now and not only did the #CustomerService agent not give me credit for unused 8 minutes, he refused to let me talk with a #CustomerService #Supervisor awful awful awful #CustomerExperience"
2019-06-09 23:46:53+00:00,Easiest way to deal with multiple fraudulent charges with Uber is to DELETE your info & then the app. It will happen again.
2019-06-09 23:43:11+00:00,"@Uber_Support my jump scooter died in a no parking zone, please remove the fee from my last ride"
2019-06-09 23:42:23+00:00,Maybe stop taking pirate cabs and you won’t have this problem.
2019-06-09 23:16:45+00:00,"Since I shared this story, I’ve made it a point to ask the women around me if they’ve ever experienced harassment during a rideshare. Every single one of them had. @Uber/@Uber_Support/@lyft/@AskLyft – what is being done to make women feel safe while using your service?"
2019-06-09 20:21:57+00:00,@Uber_Support How do I deal with multiple fraudulent charges on new credit card I got to replace credit card that had numerous fraudulent charges? Is it possible to look at where trips were taken? No idea how card has been compromised twice in 2 months.
2019-06-09 19:24:06+00:00,My ride in @Uber this morning said 29.00 but at the end it charged me $37.38!! @Uber_Support help!
2019-06-09 17:43:34+00:00,You robbed me today and your customer service person didn’t care. No one showed up or called me and then you charged me for my order anyways and didn’t believe a loyal customer. That’s messed up and you lost a customer forever
2019-06-09 16:28:28+00:00,"Hey @lyft @AskLyft , you should maybe check periodically that your drivers meet some kind of standards? This is my current view, which the driver called “my little junk car” and it’s kinda wet and smelly in here. Should I have taken an @Uber @Uber_Support ? "
2019-06-09 14:53:27+00:00,"Again, tried to take @Uber_Support from @UPexpress Bloor street, standing under sign saying UBER and the driver is out there somewhere searching for me, has no clue. I finally jump in cab, UBER driver says I am a bad person. I have had two trips end badly this way. Never again."
2019-06-09 07:17:24+00:00,"Good morning @Uber_Support did you raise your fares? I'm paying over double of what I paid a week ago for same trip, same distance/ exact route same time. What's going on?"
2019-06-09 03:38:03+00:00,"@Uber @lyft @Uber_Support @AskLyft I love it how you all but completely got rid of surge pricing, and by love it, I mean, get fucked assholes. #uber #Lyft"
2019-06-09 03:06:58+00:00,@Uber_Support this is unacceptable
2019-06-08 22:50:09+00:00,"@car_smartt launched 2 weeks ago in the #ridesharing biz. Riders pay LESS &amp; drivers make MORE than $UBER &amp; $LYFT. It’s a win-win &amp; it’s a publicly traded company, $CRSM, is valued at only $40 million while Uber &amp; LYFT are valued at almost $100 billion combined. WISE INVESTMENT "
2019-06-08 21:42:15+00:00,3 star rating? 
2019-06-08 17:30:18+00:00,"@Uber_Support Just had 2 of the worst interactions with support. Terrible. I picked up a fair and another driver was there as well. Somehow the trip was double booked. the passenger got in the car with me and I tried to start on route. When I did so, I got an error"
2019-06-08 09:37:19+00:00,Book an @Uber but the route is kms out of the way to take the toll way. Apple maps at the same time shows a direct route. Driver takes the direct route. @Uber refunds the tolls we didn’t take. But not the km we didn’t take. Charged an extra $15. Poor service @Uber_Support
2019-06-08 09:00:26+00:00,Can @Uppolice help her ? It's really a serious matter. @Uber @Uber_Support @UberINSupport
2019-06-08 08:57:26+00:00,"Hello @Uber @Uber_Support @UberIndia , we expect you to proactively respond to this issue immediately.."
2019-06-08 08:48:02+00:00,This is the 3rd message I am sending u regarding the language policy. I can't understand why do u hire people who don't know Kannada for cabs and food supply. This is the last time I am telling you to serve in Kannada language or else we are not going to business with you.
2019-06-08 08:15:05+00:00,Hello @Uber @Uber_Support why the hell should I have to speak in Hindi with your Driver in Karnataka? Karnataka's Language is #Kannada not Hindi. Stop this worst idea of forcing Hindi on Kannadigas in their own Land. #StopHindiImposition #KarnatakaAgainstHindiImposition
2019-06-08 06:17:52+00:00,Killer gyan by @Uber Bangalore driver “setting up the ac fan in top speed will reduce the vehicle pickup” @Uber_Support thanks for such gyanchands !!! 
2019-06-08 02:41:28+00:00,.@Uber @Uber_Support This never happened and I demand a refund! 
2019-06-08 01:35:58+00:00,"Don’t they record you on a bus? Same kind of concept on the basis of legality as you are using someone’s vehicle to travel to a destination, this indicates it is not a private space and are subject to recording. "
2019-06-07 23:47:35+00:00,@Uber_Support why was I just charged $306 for a $50 ride???
2019-06-07 22:53:54+00:00,your email did not assist me whatsoever
2019-06-07 22:24:45+00:00,"Sounds shady. Harriet, please keep us updated. I have a feeling their driver decided to take the food and Uber has no way of verifying it."
2019-06-07 22:13:45+00:00,Except your DMs aren’t helping. Your email isn’t helping. Your phone service isn’t helping. Your email isn’t helping.
2019-06-07 21:11:04+00:00,i really just took the most expensive uber to make it to my bus that comes every hour and my driver took a long route so i missed it and uber refunded me 1 whole dollar for it :) @Uber_Support this is ridiculous
2019-06-07 14:53:00+00:00,".@Uber_Support ya'll got me in a bad mood this morning. Why did I pay for a PRIVATE ride and my damn driver picked up another passenger on the way to my destination? Triflin ass heifer. I'm a platinum rider, too. Mess."
2019-06-07 08:00:12+00:00,See the remainder of the thread for further info. I look forward to a response.
2019-06-07 03:12:33+00:00,"I apologize, they need to give him his money back."
2019-06-07 03:07:04+00:00,@Uber_Support You all are absolutely horrible for this. Please give her her account back.
2019-06-07 00:30:58+00:00,Pay peanuts get monkeys 
2019-06-06 21:26:38+00:00,"it has now been over an hour since contacting @Uber_Support through the methods they instructed me to use. they have not responded in any way last time, when i left my phone in a car, they got back to me in three minutes :/"
2019-06-06 21:12:43+00:00,Unfortunately uber doesn't care. Try getting local media involved and hiring a lawyer.
2019-06-06 19:57:00+00:00,"hey @Uber_Support i just had a driver make some unkind comments and cancel a trip because i'm transgender, and i would like to talk to somebody in your support department"
2019-06-06 06:24:50+00:00,Suck it up buttercup 
2019-06-06 05:57:37+00:00,They were already in the car when they decided to add another person. I didn’t say anything because I figured Lyft would adjust it. Never again.
2019-06-06 04:08:30+00:00,"We have complained about this long time back, but no serious action is being taken. I continue to see such cars."
2019-06-06 03:29:10+00:00,why do you provide 2 payment options when drivers constantly prefer cash to card payments? So far 3 drivers just cancelled the trip after arriving at the location.What sort of nonsense is this? Provide the same kinda service you do in other countries #Uber @Uber_Support @Uber_SL
2019-06-06 02:56:53+00:00,I am in an Uber right now - rear seatbelts and buckles have been removed. Driver says there is no need of seatbelts. This is an Uber speciality. Other cabs have them.
2019-06-06 01:49:16+00:00,"Hi @Uber @Uber_Support, please advise your driver partners not to remove seat-belt buckles in backseats. My driver this morning had gone a step further than most - even the seatbelts in his cab had been removed. Worse, he got offended &amp; argued with me about it. (contd)"
2019-06-06 00:24:46+00:00,I feel like this is a great time to point out to Uber Support how many times I’ve seen you tweet your willingness to help Champ...and exactly nothing get done.
2019-06-06 00:14:38+00:00,I’m sure he knows all that but still uses them to save a pound. What a cheapskate mug 
2019-06-06 00:14:32+00:00,"The most atrocious service you can ever imagine from @Uber and @UberEats. A driver played the most sexist, disgusting hip hop you can imagine (they gave me a $5 refund, that's how much they cared) and food deliveries arriving hours late. The worst support ever. @Uber_Support"
2019-06-05 23:34:06+00:00,Shoutout @Uber_Support called one right after a few more bucks but the driver came in front of my house and offered to come out and help me!
2019-06-05 21:30:25+00:00,Imagine if there was only uber . And no other choice
2019-06-05 20:31:03+00:00,So sad 
2019-06-05 20:06:02+00:00,"Hi @Uber_Support. I'm writing to sing my praises about your #YOW driver, Balraj. My iPhone fell out in his car enroute to the airport, &amp; once I got in touch with him he was kind enough to ensure it was returned to me. Can I e-mail someone at Uber to express appreciation for him?"
2019-06-05 15:06:26+00:00,Pathetic service @Uber_Support. The driver makes you wait and then cancels. Happening way too often. Sort it out or we move to Ola 
2019-06-05 06:26:05+00:00,"17 hours since I made the complaint, no positive response from @Uber_Support other than standard looking into it crap. The driver literally hit and dragged the cycle. It could have been a child as well. "
2019-06-04 18:31:25+00:00,Yo what in the fuck ? Haven’t even use @Uber in years !! @Uber_Support pic.twitter.com/8Wx9SBqQKL
2019-06-04 05:23:48+00:00,1 sexual assault a week and your worried about wine ffs
2019-06-04 04:41:06+00:00,you did nothing wrong uber every single driver you guys have given me has dropped my food off right in my hands without any hassle
2019-06-04 02:47:54+00:00,This is the fun way everyone gets to learn that Uber Support is entirely run by bots and there is no way to contact a real life human. (I’m sorry this happened to you.)
2019-06-04 00:43:37+00:00,"I'm the first one to bang on uber drivers but this is how pool works. ""Dynamic Dropoff"""
2019-06-04 00:38:33+00:00,"If this was uber pool express, then there’s a specific area where to drop off. You cannot expect the full uber service if it’s on the lowest form of payment. That’s just my two cents."
2019-06-03 23:55:47+00:00,"As independent contractors we can end rides early or reject them for any reason as long as it isn't a form of discrimination. Sorry this happened to you though, but dirt cheap prices gets you dirt cheap service. With the low fares we earn this is how some drivers respond."
2019-06-03 23:12:08+00:00,Sorry this happened. But actually this is exactly how Uber/Lyft work: anything goes You want proof? Read the Uber/Lyft TermsOS-it clearly stared they DGAF and they’re not responsible. You signed up for it. It’s cheaper to get a real Taxi
2019-06-03 22:52:51+00:00,You better make this right.
2019-06-03 22:44:39+00:00,Uber literally hires anyone with a pulse. Don't use them.
2019-06-03 21:46:57+00:00,"I’ve been thinking lately too about all the people are are being down rated out of access to rideshare. You can be damn sure that anyone with mobility issues or physical disabilities will be on their hit list. Too hard, screw social responsibility."
2019-06-03 21:27:20+00:00,"No sympathy for uber users, especially those who live in NYC and can hail a yellow or green taxi anywhere. You want cheap - you got it."
2019-06-03 20:25:04+00:00,@Uber @Uber_CR @Uber_PY @Uber_Support All you have to do is go to the PayPal link &amp; take care of things.
2019-06-03 20:20:42+00:00,"@Uber_Support hello, I just got charged an extra $40 on a trip for “tolls and surcharges” - I didn’t experience this on my outward journey and we didn’t go through a toll area. Can you assist please because this is insane - $70 for a 30 minute trip with minimum traffic?!"
2019-06-03 20:10:18+00:00,"On Friday night an @Uber driver asked me to get out when he saw I had two wine bottles because he said he didn’t approve of women drinking alcohol . @Uber_Support , you make it very hard to complain on a cancelled ride. I’d like to know what you’re going to do about this"
2019-06-03 18:17:00+00:00,"1. Dear @Uber &amp; @Uber_Support Your @Uber_India People need to be Sensitised to Look at things Beyond - ""correctly Charged"" &amp; "" Policies"". 2. Ethical Business Practices are far too Important than Money &amp; Policies. 3. Learn to ACCEPT &amp; RESOLVE Unethical Practices by Drivers."
2019-06-03 16:01:06+00:00,@Uber @Uber_support @Uber_CR @Uber_PY I'm at the supply warehouse waiting to purchase these supplies. This will save lives immediately.
2019-06-03 05:00:07+00:00,"Dear @Uber @Uber_Support We do not book through you and pay surge prices because you offer us rickety, stinky, and dirty cabs. #notfair MH46AD3127 in Mumbai is a battered truck, making ridiculous sounds and an almost non-functional air-conditioning"
2019-06-03 01:48:01+00:00,@Uber_Support Tell Yo employee to give me my damn food &gt;:[
2019-06-03 01:07:56+00:00,You’re customer service is terrible @Uber. I have been emailing all day with @Uber_Support and no one is fixing my problem.
2019-06-02 23:59:00+00:00,"Not to mention this isn't the first time I've had a bad time with @Uber - a driver pretended I'd left something in his car so he could get my number through the app, then texted me inappropriately every day for at least a month. When I raised it? Nothing. @Uber_Support"
2019-06-02 22:30:37+00:00,"How about this radical ideal, use a local mini cab , which is what you used to do"
2019-06-02 21:25:01+00:00,Hey @Uber @Uber_Support my Uber driver rn is playing a podcast about how being gay is a sin. I feel unsafe. Why do y'all allow this.
2019-06-02 20:59:55+00:00,"I’ve generally liked using @Uber. Then, this happened. I got a ride and noticed the tip for the driver was on two different credit card statements. I reached out to @Uber_Support and was told I was out of luck because it has been longer than 30 days."
2019-06-02 20:06:06+00:00,Sick and tired of getting an @Uber These idiots called and then cancelled. Don’t worry I will keep tweeting unless you guys take action against them. They are wasting our time and money. @Uber_Support #RidiculousUber
2019-06-02 19:59:28+00:00,@Uber_Support can you please dm. Ty.
